place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng,fetch_date
ChIJ79G3C1gZ2jER4HENQoYsvwo,Zen hotel gaylang,OPERATIONAL,"{'location': {'lat': 1.3104908, 'lng': 103.8774032}, 'viewport': {'northeast': {'lat': 1.311821930291502, 'lng': 103.8786503802915}, 'southwest': {'lat': 1.309123969708498, 'lng': 103.8759524197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","45 Lorong 8 Geylang, Singapore",,1.3104908,103.8774032,080625
ChIJ6VKiUwAZ2jER6r1EJQ3b2mg,Lodge,OPERATIONAL,"{'location': {'lat': 1.3127129, 'lng': 103.877131}, 'viewport': {'northeast': {'lat': 1.314055680291502, 'lng': 103.8784600302915}, 'southwest': {'lat': 1.311357719708498, 'lng': 103.8757620697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",4 Lorong 11 Geylang,,1.3127129,103.877131,080625
ChIJD47GNwAZ2jER7nCTXNY9PcM,Singapore,OPERATIONAL,"{'location': {'lat': 1.3115665, 'lng': 103.8774819}, 'viewport': {'northeast': {'lat': 1.312930330291502, 'lng': 103.8789055802915}, 'southwest': {'lat': 1.310232369708498, 'lng': 103.8762076197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Lorong 10 Geylang,,1.3115665,103.8774819,080625
ChIJycWYHwAZ2jER87oKMno6MmA,Homestay Rumah Puteh,OPERATIONAL,"{'location': {'lat': 1.3130584, 'lng': 103.8770193}, 'viewport': {'northeast': {'lat': 1.314402180291502, 'lng': 103.8783516302915}, 'southwest': {'lat': 1.311704219708498, 'lng': 103.8756536697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","21 Lorong 11 Geylang, Taman Puteri Makmur",,1.3130584,103.8770193,080625
ChIJ5UYXQhgZ2jERQCI74fJWWK0,JH Hotel,OPERATIONAL,"{'location': {'lat': 1.3116221, 'lng': 103.8774994}, 'viewport': {'northeast': {'lat': 1.312974030291502, 'lng': 103.8789093302915}, 'southwest': {'lat': 1.310276069708498, 'lng': 103.8762113697085}}}",,196.0,4.0,"['lodging', 'point_of_interest', 'establishment']",8 Lorong 10 Geylang,,1.3116221,103.8774994,080625
ChIJKQLS0zAY2jER4gPga5vZPKk,King Cook Catering,OPERATIONAL,"{'location': {'lat': 1.312486, 'lng': 103.8772909}, 'viewport': {'northeast': {'lat': 1.313740630291502, 'lng': 103.8786596302915}, 'southwest': {'lat': 1.311042669708498, 'lng': 103.8759616697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","251 Geylang Road, Singapore",,1.312486,103.8772909,080625
ChIJQUiaH9IZ2jERI30MhK2ro10,K HOTEL 14,OPERATIONAL,"{'location': {'lat': 1.3112028, 'lng': 103.8775634}, 'viewport': {'northeast': {'lat': 1.312566180291502, 'lng': 103.8789822302915}, 'southwest': {'lat': 1.309868219708498, 'lng': 103.8762842697085}}}",,164.0,2.5,"['lodging', 'point_of_interest', 'establishment']",14 Lorong 10 Geylang,,1.3112028,103.8775634,080625
ChIJVbO-SFYZ2jERR21J9F70A1w,DE-LIFESTYLE MANAGEMENT PTE LTD,OPERATIONAL,"{'location': {'lat': 1.3141957, 'lng': 103.8765739}, 'viewport': {'northeast': {'lat': 1.315323630291502, 'lng': 103.8779094802915}, 'southwest': {'lat': 1.312625669708498, 'lng': 103.8752115197085}}}",,1.0,1.0,"['lodging', 'point_of_interest', 'establishment']","65 Sims Avenue, Singapore",,1.3141957,103.8765739,080625
ChIJdXE1OjcY2jER1EuPLGYQChM,CherryLoft @Lorong10 (SG Clean),OPERATIONAL,"{'location': {'lat': 1.3116195, 'lng': 103.8777744}, 'viewport': {'northeast': {'lat': 1.312953330291502, 'lng': 103.8790517302915}, 'southwest': {'lat': 1.310255369708498, 'lng': 103.8763537697085}}}",,1.0,3.0,"['lodging', 'point_of_interest', 'establishment']","9 Lorong 10 Geylang, Singapore",,1.3116195,103.8777744,080625
ChIJMzitvakZ2jERdYqPXekLY8s,PG,OPERATIONAL,"{'location': {'lat': 1.3089585, 'lng': 103.8773751}, 'viewport': {'northeast': {'lat': 1.310312530291502, 'lng': 103.8787544302915}, 'southwest': {'lat': 1.307614569708498, 'lng': 103.8760564697085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",68 Lorong 8 Geylang,,1.3089585,103.8773751,080625
ChIJ_zN7PjcY2jER8S9wD3oL9QE,La Mode Hotel,OPERATIONAL,"{'location': {'lat': 1.3112557, 'lng': 103.8778325}, 'viewport': {'northeast': {'lat': 1.312590880291502, 'lng': 103.8791171302915}, 'southwest': {'lat': 1.309892919708498, 'lng': 103.8764191697085}}}",,146.0,3.6,"['lodging', 'point_of_interest', 'establishment']",17 Lorong 10 Geylang,,1.3112557,103.8778325,080625
ChIJ1e3y99sZ2jERjIm62pEnUS4,D'Nova Hotel@Kallang,OPERATIONAL,"{'location': {'lat': 1.3119305, 'lng': 103.87775}, 'viewport': {'northeast': {'lat': 1.313261330291502, 'lng': 103.8790087802915}, 'southwest': {'lat': 1.310563369708498, 'lng': 103.8763108197085}}}",,99.0,3.3,"['lodging', 'point_of_interest', 'establishment']",1 Lorong 10 Geylang,,1.3119305,103.87775,080625
ChIJRY0iDMAZ2jERv4i-yL80Of4,JXIN HOTEL 嘉鑫酒店,OPERATIONAL,"{'location': {'lat': 1.3116085, 'lng': 103.8778331}, 'viewport': {'northeast': {'lat': 1.312936830291502, 'lng': 103.8790832802915}, 'southwest': {'lat': 1.310238869708498, 'lng': 103.8763853197085}}}",,66.0,4.1,"['lodging', 'point_of_interest', 'establishment']","9 Lorong 10 Geylang, Singapore",,1.3116085,103.8778331,080625
ChIJhYW77TkY2jER2Uyw5zJgJHM,Hotel 81 (Premier) Star,OPERATIONAL,"{'location': {'lat': 1.3115084, 'lng': 103.8809148}, 'viewport': {'northeast': {'lat': 1.312876630291502, 'lng': 103.8821542802915}, 'southwest': {'lat': 1.310178669708498, 'lng': 103.8794563197085}}}",,1347.0,3.9,"['lodging', 'point_of_interest', 'establishment']",31 Lorong 18 Geylang,,1.3115084,103.8809148,080625
ChIJb8gUWjcY2jERl9MwgmyKsrY,ibis budget Singapore Pearl,OPERATIONAL,"{'location': {'lat': 1.3116125, 'lng': 103.8792824}, 'viewport': {'northeast': {'lat': 1.312951730291502, 'lng': 103.8805881802915}, 'southwest': {'lat': 1.310253769708498, 'lng': 103.8778902197085}}}",,1123.0,3.9,"['lodging', 'point_of_interest', 'establishment']","21 Lorong 14 Geylang, Singapore",,1.3116125,103.8792824,080625
ChIJLZ3jijkY2jERtzEn09JwAsA,ibis budget Singapore Ruby,OPERATIONAL,"{'location': {'lat': 1.3121636, 'lng': 103.8811033}, 'viewport': {'northeast': {'lat': 1.313514880291502, 'lng': 103.8824901302915}, 'southwest': {'lat': 1.310816919708498, 'lng': 103.8797921697085}}}",,1526.0,3.9,"['lodging', 'point_of_interest', 'establishment']","10 Lorong 20 Geylang, Singapore",,1.3121636,103.8811033,080625
ChIJ8zqkjjkY2jERJzYktAZL5tg,Hotel 81 Lucky,OPERATIONAL,"{'location': {'lat': 1.3118582, 'lng': 103.881492}, 'viewport': {'northeast': {'lat': 1.313195330291502, 'lng': 103.8827955302915}, 'southwest': {'lat': 1.310497369708498, 'lng': 103.8800975697085}}}",,463.0,3.6,"['lodging', 'point_of_interest', 'establishment']",23 Lorong 20 Geylang,,1.3118582,103.881492,080625
ChIJ9TacjjkY2jERRGG-r3VJq5c,Hotel 81 - Gold,OPERATIONAL,"{'location': {'lat': 1.3119605, 'lng': 103.8811106}, 'viewport': {'northeast': {'lat': 1.313313930291502, 'lng': 103.8824994302915}, 'southwest': {'lat': 1.310615969708498, 'lng': 103.8798014697085}}}",,873.0,3.9,"['lodging', 'point_of_interest', 'establishment']",20 Lorong 20 Geylang,,1.3119605,103.8811106,080625
ChIJzXNvOzcY2jERZ6JJC0ab_qg,ibis budget Singapore Ametrine,OPERATIONAL,"{'location': {'lat': 1.3114373, 'lng': 103.8774846}, 'viewport': {'northeast': {'lat': 1.312759280291502, 'lng': 103.8789187302915}, 'southwest': {'lat': 1.310061319708498, 'lng': 103.8762207697085}}}",,229.0,3.9,"['lodging', 'point_of_interest', 'establishment']",10 Lorong 10 Geylang,,1.3114373,103.8774846,080625
ChIJl6XhVzcY2jER8wHTnTNvCIg,Hotel 81 Geylang,OPERATIONAL,"{'location': {'lat': 1.3117788, 'lng': 103.8797191}, 'viewport': {'northeast': {'lat': 1.313134680291502, 'lng': 103.8811396302915}, 'southwest': {'lat': 1.310436719708498, 'lng': 103.8784416697085}}}",,579.0,3.5,"['lodging', 'point_of_interest', 'establishment']",20 Lorong 16 Geylang,,1.3117788,103.8797191,080625
ChIJqa5XGDcY2jERIzwinkLz1us,Hotel 81 (Premier) Hollywood,OPERATIONAL,"{'location': {'lat': 1.3100543, 'lng': 103.8774434}, 'viewport': {'northeast': {'lat': 1.311389380291502, 'lng': 103.8787047802915}, 'southwest': {'lat': 1.308691419708498, 'lng': 103.8760068197085}}}",,1034.0,3.8,"['lodging', 'point_of_interest', 'establishment']",61 Lorong 8 Geylang,,1.3100543,103.8774434,080625
ChIJWdLw7TAY2jERXBXiRLDjIgQ,Amrise Hotel,OPERATIONAL,"{'location': {'lat': 1.3139908, 'lng': 103.8778684}, 'viewport': {'northeast': {'lat': 1.315403030291502, 'lng': 103.8791954802915}, 'southwest': {'lat': 1.312705069708498, 'lng': 103.8764975197085}}}",,629.0,3.2,"['lodging', 'point_of_interest', 'establishment']",112 Sims Avenue,,1.3139908,103.8778684,080625
ChIJzRkq4TYY2jERcsGEGn9Q0hY,ibis budget Singapore Emerald,OPERATIONAL,"{'location': {'lat': 1.3110062, 'lng': 103.8763413}, 'viewport': {'northeast': {'lat': 1.312415280291502, 'lng': 103.8777694802915}, 'southwest': {'lat': 1.309717319708498, 'lng': 103.8750715197085}}}",,1202.0,4.0,"['lodging', 'point_of_interest', 'establishment']",20 Lorong 6 Geylang,,1.3110062,103.8763413,080625
ChIJS2xZIjcY2jER-d7Gd8C9k2I,Hotel 81 Orchid,OPERATIONAL,"{'location': {'lat': 1.3112057, 'lng': 103.8772766}, 'viewport': {'northeast': {'lat': 1.312435730291502, 'lng': 103.8786051802915}, 'southwest': {'lat': 1.309737769708498, 'lng': 103.8759072197085}}}",,1358.0,3.8,"['lodging', 'point_of_interest', 'establishment']",21 Lorong 8 Geylang,,1.3112057,103.8772766,080625
ChIJ3WG7OTcY2jER3SrhoO1hSFE,ibis budget Singapore Sapphire,OPERATIONAL,"{'location': {'lat': 1.3117553, 'lng': 103.8777908}, 'viewport': {'northeast': {'lat': 1.313085580291502, 'lng': 103.8790469302915}, 'southwest': {'lat': 1.310387619708498, 'lng': 103.8763489697085}}}",,488.0,4.1,"['lodging', 'point_of_interest', 'establishment']",3 Lorong 10 Geylang,,1.3117553,103.8777908,080625
ChIJqXXaxTkY2jER0RQwHKHaST8,ibis budget Singapore Crystal,OPERATIONAL,"{'location': {'lat': 1.3106135, 'lng': 103.8806304}, 'viewport': {'northeast': {'lat': 1.311966180291502, 'lng': 103.8820510302915}, 'southwest': {'lat': 1.309268219708498, 'lng': 103.8793530697085}}}",,1014.0,3.9,"['lodging', 'point_of_interest', 'establishment']",50 Lorong 18 Geylang,,1.3106135,103.8806304,080625
ChIJ78jOqDkY2jER6Dug5gnIsaI,Lemon Grass Hotel,OPERATIONAL,"{'location': {'lat': 1.311195, 'lng': 103.8818608}, 'viewport': {'northeast': {'lat': 1.312531280291502, 'lng': 103.8833509302915}, 'southwest': {'lat': 1.309833319708498, 'lng': 103.8806529697085}}}",,157.0,3.6,"['lodging', 'point_of_interest', 'establishment']",34 Lorong 22 Geylang,,1.311195,103.8818608,080625
ChIJa7DWQDcY2jERMFNLTD7UWYQ,YAJU HOTEL,OPERATIONAL,"{'location': {'lat': 1.3114895, 'lng': 103.8780663}, 'viewport': {'northeast': {'lat': 1.312810230291502, 'lng': 103.8795320802915}, 'southwest': {'lat': 1.310112269708498, 'lng': 103.8768341197085}}}",,540.0,3.7,"['lodging', 'point_of_interest', 'establishment']","12 Lorong 12 Geylang, Singapore",,1.3114895,103.8780663,080625
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,OPERATIONAL,"{'location': {'lat': 1.3110148, 'lng': 103.8786211}, 'viewport': {'northeast': {'lat': 1.312468730291502, 'lng': 103.8800252802915}, 'southwest': {'lat': 1.309770769708498, 'lng': 103.8773273197085}}}",,794.0,3.9,"['lodging', 'point_of_interest', 'establishment']",21 Lorong 12 Geylang,,1.3110148,103.8786211,080625
ChIJYalcvzAY2jERBEyWYxPX1OQ,โรงแรมฉางเชียง,OPERATIONAL,"{'location': {'lat': 1.3132316, 'lng': 103.8781581}, 'viewport': {'northeast': {'lat': 1.314559830291502, 'lng': 103.8795586802915}, 'southwest': {'lat': 1.311861869708498, 'lng': 103.8768607197085}}}",,147.0,3.7,"['lodging', 'point_of_interest', 'establishment']","15 Lorong 15 Geylang, Singapore",,1.3132316,103.8781581,080625
ChIJRxETRTMZ2jERMjyc5epBSzI,Hotel 81 Palace,OPERATIONAL,"{'location': {'lat': 1.3118867, 'lng': 103.8801907}, 'viewport': {'northeast': {'lat': 1.313188980291502, 'lng': 103.8813753802915}, 'southwest': {'lat': 1.310491019708498, 'lng': 103.8786774197085}}}",,733.0,3.7,"['lodging', 'point_of_interest', 'establishment']",25 Lorong 16 Geylang,,1.3118867,103.8801907,080625
ChIJkcf14zkY2jERghnaPa6oPNQ,ZEN Hostel Aljunied,OPERATIONAL,"{'location': {'lat': 1.31155, 'lng': 103.8801004}, 'viewport': {'northeast': {'lat': 1.312887680291502, 'lng': 103.8813430802915}, 'southwest': {'lat': 1.310189719708498, 'lng': 103.8786451197085}}}",,7.0,3.0,"['lodging', 'point_of_interest', 'establishment']","41 Lorong 16 Geylang, Number 41 Located in Lodge",,1.31155,103.8801004,080625
ChIJg-tFGTcY2jERYfQGM3B9q9Q,Darlene Hotel,OPERATIONAL,"{'location': {'lat': 1.3109337, 'lng': 103.8769685}, 'viewport': {'northeast': {'lat': 1.312273430291502, 'lng': 103.8783905302915}, 'southwest': {'lat': 1.309575469708498, 'lng': 103.8756925697085}}}",,249.0,4.0,"['lodging', 'point_of_interest', 'establishment']",32 Lorong 8 Geylang,,1.3109337,103.8769685,080625
ChIJpbvU9zkY2jERmz3Firlf-lo,OYO 102 Budgetone Hotel,OPERATIONAL,"{'location': {'lat': 1.3122433, 'lng': 103.8804338}, 'viewport': {'northeast': {'lat': 1.313650780291502, 'lng': 103.8818112302915}, 'southwest': {'lat': 1.310952819708498, 'lng': 103.8791132697085}}}",,138.0,3.5,"['lodging', 'point_of_interest', 'establishment']",10 Lorong 18 Geylang,,1.3122433,103.8804338,080625
ChIJJWyZdjcY2jERc1Im57AB7t8,Jin Dong Hotel,OPERATIONAL,"{'location': {'lat': 1.3101408, 'lng': 103.878629}, 'viewport': {'northeast': {'lat': 1.311506980291502, 'lng': 103.8799292802915}, 'southwest': {'lat': 1.308809019708498, 'lng': 103.8772313197085}}}",,70.0,3.9,"['lodging', 'point_of_interest', 'establishment']",35 Lorong 12 Geylang,,1.3101408,103.878629,080625
ChIJkcR9eDkY2jERn0fkzmgGYZo,Kim Tian Hotel,OPERATIONAL,"{'location': {'lat': 1.3120814, 'lng': 103.882434}, 'viewport': {'northeast': {'lat': 1.313144980291502, 'lng': 103.8836588302915}, 'southwest': {'lat': 1.310447019708498, 'lng': 103.8809608697085}}}",,94.0,3.5,"['lodging', 'point_of_interest', 'establishment']","21 Lorong 22 Geylang, Singapore",,1.3120814,103.882434,080625
ChIJp3kFgDkY2jER7ijI2SjP9G8,Seng Wah Hotel,OPERATIONAL,"{'location': {'lat': 1.3123248, 'lng': 103.8824019}, 'viewport': {'northeast': {'lat': 1.313671330291502, 'lng': 103.8836416802915}, 'southwest': {'lat': 1.310973369708498, 'lng': 103.8809437197085}}}",,80.0,4.0,"['lodging', 'point_of_interest', 'establishment']","15 Lorong 22 Geylang, Singapore",,1.3123248,103.8824019,080625
ChIJJ2SkwDAY2jERkfSnNabnZfY,Princeton Hotel Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3132316, 'lng': 103.8781581}, 'viewport': {'northeast': {'lat': 1.314592230291502, 'lng': 103.8795476302915}, 'southwest': {'lat': 1.311894269708498, 'lng': 103.8768496697085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","15 Lorong 15 Geylang, Singapore",,1.3132316,103.8781581,080625
ChIJVYIK-TYY2jERI1nRu-Gj3Lo,Nicoll Hotel,OPERATIONAL,"{'location': {'lat': 1.3095461, 'lng': 103.8762741}, 'viewport': {'northeast': {'lat': 1.310883230291502, 'lng': 103.8775522302915}, 'southwest': {'lat': 1.308185269708498, 'lng': 103.8748542697085}}}",,5.0,4.0,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.3095461,103.8762741,080625
ChIJ-ZXewTkY2jER7zyN2IJInWg,RedDoorz @ Geylang,OPERATIONAL,"{'location': {'lat': 1.3112202, 'lng': 103.8810409}, 'viewport': {'northeast': {'lat': 1.312616580291502, 'lng': 103.8823838302915}, 'southwest': {'lat': 1.309918619708498, 'lng': 103.8796858697085}}}",,180.0,3.6,"['lodging', 'point_of_interest', 'establishment']",61 Westerhout Road,,1.3112202,103.8810409,080625
ChIJ71tCUzcY2jERCqVH1s8IwXw,Amazing Inn,OPERATIONAL,"{'location': {'lat': 1.3121824, 'lng': 103.8790912}, 'viewport': {'northeast': {'lat': 1.313563980291502, 'lng': 103.8803670802915}, 'southwest': {'lat': 1.310866019708498, 'lng': 103.8776691197085}}}",,44.0,4.1,"['lodging', 'point_of_interest', 'establishment']",1 Lorong 14 Geylang,,1.3121824,103.8790912,080625
ChIJbdWaI6EZ2jERB9QLnuxjDe8,Battle Bunker,OPERATIONAL,"{'location': {'lat': 1.3128254, 'lng': 103.8824543}, 'viewport': {'northeast': {'lat': 1.314173130291502, 'lng': 103.8837382302915}, 'southwest': {'lat': 1.311475169708498, 'lng': 103.8810402697085}}}",,2.0,4.5,"['lodging', 'store', 'point_of_interest', 'establishment']","1 Lorong 22 Geylang, #02-14",,1.3128254,103.8824543,080625
ChIJR6WKHTcY2jERwflCboYtu0E,ZEN Premium Kallang,OPERATIONAL,"{'location': {'lat': 1.3108694, 'lng': 103.8766869}, 'viewport': {'northeast': {'lat': 1.312228930291502, 'lng': 103.8779615302915}, 'southwest': {'lat': 1.309530969708498, 'lng': 103.8752635697085}}}",,12.0,3.9,"['lodging', 'point_of_interest', 'establishment']",5 Lorong 6 Geylang,,1.3108694,103.8766869,080625
ChIJcysh2TYY2jEROOPaqjhaKV4,five/6 Hotel Splendour,OPERATIONAL,"{'location': {'lat': 1.310963, 'lng': 103.8766498}, 'viewport': {'northeast': {'lat': 1.312286630291502, 'lng': 103.8779358302915}, 'southwest': {'lat': 1.309588669708498, 'lng': 103.8752378697085}}}",,638.0,4.2,"['lodging', 'point_of_interest', 'establishment']",5 Lorong 6 Geylang,,1.310963,103.8766498,080625
ChIJOXBD2TYY2jERuhRhJoLHggM,Happy Hotel - Spring,OPERATIONAL,"{'location': {'lat': 1.3117919, 'lng': 103.8762721}, 'viewport': {'northeast': {'lat': 1.313149830291502, 'lng': 103.8776683302915}, 'southwest': {'lat': 1.310451869708498, 'lng': 103.8749703697085}}}",,3.0,5.0,"['lodging', 'point_of_interest', 'establishment']","4 Lorong 6 Geylang, Singapore",,1.3117919,103.8762721,080625
ChIJdVMCSTcY2jERpqgFGkQ7VYI,Hotel 81 - Cherry,OPERATIONAL,"{'location': {'lat': 1.311987, 'lng': 103.8784172}, 'viewport': {'northeast': {'lat': 1.313322030291502, 'lng': 103.8796601802915}, 'southwest': {'lat': 1.310624069708498, 'lng': 103.8769622197085}}}",,120.0,3.6,"['lodging', 'point_of_interest', 'establishment']",3 Lorong 12 Geylang,,1.311987,103.8784172,080625
ChIJObxVvTAY2jERmDEeKZxKjy8,Bright Star Hotel,OPERATIONAL,"{'location': {'lat': 1.3134517, 'lng': 103.8788156}, 'viewport': {'northeast': {'lat': 1.314861980291502, 'lng': 103.8801042802915}, 'southwest': {'lat': 1.312164019708498, 'lng': 103.8774063197085}}}",,678.0,3.9,"['lodging', 'point_of_interest', 'establishment']",20 Lorong 17 Geylang,,1.3134517,103.8788156,080625
ChIJt6LDlDAY2jER0FBeXHldcBE,Hotel 81 Spring,OPERATIONAL,"{'location': {'lat': 1.313693, 'lng': 103.878285}, 'viewport': {'northeast': {'lat': 1.315019730291502, 'lng': 103.8795559802915}, 'southwest': {'lat': 1.312321769708498, 'lng': 103.8768580197085}}}",,136.0,4.1,"['lodging', 'point_of_interest', 'establishment']","22 Lorong 15 Geylang, Singapore",,1.313693,103.878285,080625
ChIJVTOp6DYY2jER46B9Rsl-NgY,Amber Glory Service Apartments,OPERATIONAL,"{'location': {'lat': 1.3105382, 'lng': 103.8760702}, 'viewport': {'northeast': {'lat': 1.311879080291502, 'lng': 103.8773699802915}, 'southwest': {'lat': 1.309181119708498, 'lng': 103.8746720197085}}}",,120.0,4.0,"['lodging', 'point_of_interest', 'establishment']",17 Lorong 4 Geylang,,1.3105382,103.8760702,080625
ChIJhUOlzjsY2jERq_A6pxrWfw8,Lai Ming Hotel Cosmoland,OPERATIONAL,"{'location': {'lat': 1.3129034, 'lng': 103.8830024}, 'viewport': {'northeast': {'lat': 1.314207530291502, 'lng': 103.8843289802915}, 'southwest': {'lat': 1.311509569708498, 'lng': 103.8816310197085}}}",,830.0,3.4,"['lodging', 'point_of_interest', 'establishment']","424 Geylang Road, Singapore",,1.3129034,103.8830024,080625
ChIJ_ao2NzoY2jERSIS8EdcpG9E,New Cathay Hotel,OPERATIONAL,"{'location': {'lat': 1.3133191, 'lng': 103.8817594}, 'viewport': {'northeast': {'lat': 1.314715480291502, 'lng': 103.8832255302915}, 'southwest': {'lat': 1.312017519708498, 'lng': 103.8805275697085}}}",,136.0,3.9,"['lodging', 'point_of_interest', 'establishment']","443 Geylang Road, Singapore",,1.3133191,103.8817594,080625
ChIJNX-LGjcY2jERoD8kXMt-TSQ,K Hotel 8,OPERATIONAL,"{'location': {'lat': 1.3106267, 'lng': 103.8772773}, 'viewport': {'northeast': {'lat': 1.311966680291502, 'lng': 103.8785736302915}, 'southwest': {'lat': 1.309268719708498, 'lng': 103.8758756697085}}}",,127.0,3.0,"['lodging', 'point_of_interest', 'establishment']",37 Lorong 8 Geylang,,1.3106267,103.8772773,080625
ChIJJTRVPDcY2jERfYjDpbx1PAo,K HOTEL 12,OPERATIONAL,"{'location': {'lat': 1.3113907, 'lng': 103.8774948}, 'viewport': {'northeast': {'lat': 1.312719280291502, 'lng': 103.8789340302915}, 'southwest': {'lat': 1.310021319708498, 'lng': 103.8762360697085}}}",,328.0,3.1,"['lodging', 'point_of_interest', 'establishment']",12 Lorong 10 Geylang,,1.3113907,103.8774948,080625
ChIJXYIF8zkY2jERIMVQABHx2F0,Diamond Hotel,OPERATIONAL,"{'location': {'lat': 1.311901, 'lng': 103.8808932}, 'viewport': {'northeast': {'lat': 1.313218180291502, 'lng': 103.8822811802915}, 'southwest': {'lat': 1.310520219708498, 'lng': 103.8795832197085}}}",,129.0,3.0,"['lodging', 'point_of_interest', 'establishment']",25 Lorong 18 Geylang,,1.311901,103.8808932,080625
ChIJL4fcgTkY2jERg7V-al0gtt4,Min Wah Hotel,OPERATIONAL,"{'location': {'lat': 1.3121878, 'lng': 103.8824365}, 'viewport': {'northeast': {'lat': 1.313543880291502, 'lng': 103.8836593802915}, 'southwest': {'lat': 1.310845919708498, 'lng': 103.8809614197085}}}",,384.0,3.8,"['lodging', 'point_of_interest', 'establishment']",19 Lorong 22 Geylang,,1.3121878,103.8824365,080625
ChIJaYVwpDkY2jERbLBVdk2RiOc,Hotel Compass,OPERATIONAL,"{'location': {'lat': 1.3110148, 'lng': 103.8818968}, 'viewport': {'northeast': {'lat': 1.312365530291502, 'lng': 103.8833638802915}, 'southwest': {'lat': 1.309667569708498, 'lng': 103.8806659197085}}}",,172.0,3.9,"['lodging', 'point_of_interest', 'establishment']",36 Lorong 22 Geylang,,1.3110148,103.8818968,080625
ChIJJ11qGTcY2jER3aUek1VzpTw,Golden Star Hotel,OPERATIONAL,"{'location': {'lat': 1.3107751, 'lng': 103.8773254}, 'viewport': {'northeast': {'lat': 1.312108580291502, 'lng': 103.8785854802915}, 'southwest': {'lat': 1.309410619708498, 'lng': 103.8758875197085}}}",,228.0,3.8,"['lodging', 'point_of_interest', 'establishment']",31 Lorong 8 Geylang,,1.3107751,103.8773254,080625
ChIJSdZh8QcZ2jERd-9-F2CAkzk,Shota,OPERATIONAL,"{'location': {'lat': 1.3112735, 'lng': 103.8797588}, 'viewport': {'northeast': {'lat': 1.312694530291502, 'lng': 103.8811775802915}, 'southwest': {'lat': 1.309996569708498, 'lng': 103.8784796197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","30 Lorong 16 Geylang, Singapura",,1.3112735,103.8797588,080625
ChIJFZhB5jkY2jERH7-B8IDnzso,Lodge 41,OPERATIONAL,"{'location': {'lat': 1.3114657, 'lng': 103.8799692}, 'viewport': {'northeast': {'lat': 1.312810030291502, 'lng': 103.8812808802915}, 'southwest': {'lat': 1.310112069708498, 'lng': 103.8785829197085}}}",,164.0,4.1,"['lodging', 'point_of_interest', 'establishment']","41 Lorong 16 Geylang, Singapura",,1.3114657,103.8799692,080625
ChIJw0BDw2YZ2jERjTu7LMg05hM,TMHK,OPERATIONAL,"{'location': {'lat': 1.3115084, 'lng': 103.8809148}, 'viewport': {'northeast': {'lat': 1.312884480291502, 'lng': 103.8821543302915}, 'southwest': {'lat': 1.310186519708498, 'lng': 103.8794563697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",31 Lorong 18 Geylang,,1.3115084,103.8809148,080625
ChIJBQi1yTkY2jERPuc_SVsaTJ0,The Lucky Cat Inn,OPERATIONAL,"{'location': {'lat': 1.3104332, 'lng': 103.8809309}, 'viewport': {'northeast': {'lat': 1.311695630291502, 'lng': 103.8822993802915}, 'southwest': {'lat': 1.308997669708498, 'lng': 103.8796014197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","175 Guillemard Road, Singapore",,1.3104332,103.8809309,080625
ChIJtVLFdwAZ2jERqBfFODtxXrE,金沙酒店,OPERATIONAL,"{'location': {'lat': 1.3109009, 'lng': 103.8785315}, 'viewport': {'northeast': {'lat': 1.312238480291502, 'lng': 103.8798169302915}, 'southwest': {'lat': 1.309540519708498, 'lng': 103.8771189697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","25B Lorong 12 Geylang, Singapore",,1.3109009,103.8785315,080625
ChIJk7IPyjAY2jERUF1Ez0XR0dg,Amrise Hotel 12,OPERATIONAL,"{'location': {'lat': 1.3102795, 'lng': 103.8786568}, 'viewport': {'northeast': {'lat': 1.311652680291502, 'lng': 103.8799356302915}, 'southwest': {'lat': 1.308954719708498, 'lng': 103.8772376697085}}}",,7.0,3.4,"['lodging', 'point_of_interest', 'establishment']","Lorong 12 Geylang, Singapore",,1.3102795,103.8786568,080625
ChIJhXY0MQAZ2jER-VXxWIa8evA,kyaw,OPERATIONAL,"{'location': {'lat': 1.3115801, 'lng': 103.8814196}, 'viewport': {'northeast': {'lat': 1.312926080291502, 'lng': 103.8827178802915}, 'southwest': {'lat': 1.310228119708498, 'lng': 103.8800199197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","31 Lorong 20 Geylang, Singapore",,1.3115801,103.8814196,080625
